Timestamp,Real-time Power Usage (kW),Peak Demand (kW),Load Factor (%),Voltage Fluctuations (V),Current Load (A),Power Factor,Reactive Power (kVAR),Energy Consumption per Hour (kWh),Seasonal Load Variability,Real-time Power Generation (kW),Renewable Energy Contribution (%),Battery Storage Level (%),Grid Frequency (Hz),Solar Radiation (W/m²),Wind Speed (m/s),Fuel Consumption Rate (L/h or kg/h),Carbon Emissions (gCO₂/kWh),Generation Forecast Accuracy (%),Power_Stability_Status
2025-01-01 18:00:00,244.3752583889521,557.7441487940209,41.30940380652937,212.73412801239834,36.75584838531938,0.911948932266735,54.624760013085094,420.76426226469823,High,189.24461193626746,25.644401746318813,84.67219903967333,49.59811887390051,751.6163936462768,9.33321763440347,33.78138838493502,215.75124034877115,94.58691068659546,0
2025-01-01 19:00:00,181.05311308911885,116.97298929289943,79.82738117053535,241.3503936993643,30.699437856691645,0.9715869827994658,8.947312281038721,772.88664210848,Medium,322.7910141246494,1.0071134832283168,30.856649758891695,49.946915787856945,214.00004943611484,9.731333672158765,39.342056725708375,345.8499130717662,87.38720141223278,1
2025-01-01 20:00:00,325.33380262507075,448.71013362341995,97.80366605281303,221.43033298370824,47.017357485960815,0.9333854894917362,41.798408550691356,595.6214902253151,High,285.69132344878244,27.479026442179975,99.1893483142645,50.234004350599605,716.4898633325755,17.262618316781282,47.8934279938788,319.82134931455903,93.06865375005258,0
2025-01-01 21:00:00,112.77223729341883,248.6745036862754,73.61009100771051,227.31067518397052,31.647842666213386,0.8870792646799504,85.3284798567202,835.1140326169127,Medium,61.01611961593998,10.939992546033395,3.8616605612250887,49.6732183811869,227.61057864177246,8.970512157649647,7.89004385128329,413.74557817646644,91.53821815796759,0
2025-01-01 22:00:00,181.46509184084817,562.1980976882652,96.20934772198551,237.41775532887607,70.51454589625334,0.9906240228788276,85.61536219946603,963.6329328483106,Medium,405.81630668575116,65.98208426933947,12.827677246256586,49.785664988846726,987.313982210661,7.271125877353457,19.60699625580749,207.69327142972645,82.52105217904814,0
2025-01-01 23:00:00,214.86282948216126,585.5291225826838,43.13547275716142,223.2982462859485,84.34582160934569,0.9438490401151663,9.9237664919681,813.3962290764554,High,55.35402451032003,31.907497232072622,22.463877642910912,50.3647669920922,559.8861561267373,19.894941027249267,42.20702300127374,361.4168586826136,84.69717385997201,0
2025-01-02 00:00:00,255.23149289766616,572.1332445567169,65.12759914444968,212.26342624586863,70.57829178200953,0.98603304057251,9.072088274783086,643.422770959378,Medium,181.9201740139858,76.71793284036616,81.11060402001594,50.38511932090765,695.639258043137,11.424266492049926,40.34356966344397,216.39020229954616,86.82244625428629,0
2025-01-02 01:00:00,403.3291826268561,337.1071083287319,55.60946745772307,224.95684188051254,84.19154025244146,0.9055175946544332,26.26954770019353,544.0074292471425,Medium,52.66582945430107,20.691618734611694,87.85172090640158,49.54493545245273,118.40158414150281,9.452264172682789,31.239785366693123,334.7010478984481,83.90966812727005,0
2025-01-02 02:00:00,139.85320197126188,531.0213254946567,83.84925789884379,247.77794330777215,45.72929459867267,0.851780854958628,87.47660625539935,136.06217771344,Low,219.29063598283918,90.02348574321095,7.1451380609422355,49.66809058535298,250.65598004156953,9.918716690967589,13.468427260134696,342.01238707408345,83.0026769166005,0
2025-01-02 03:00:00,281.4054972861252,522.2746992675352,98.8778254298348,235.66937589194234,24.06852736379748,0.8105653372729444,12.890258507349895,985.8897809326371,Medium,78.4222376738627,52.29815151058326,3.2460141762276407,49.61747194027286,139.74065956435433,16.1836259501761,14.20176453253888,148.73564454179552,81.16395540260574,0
2025-01-02 04:00:00,316.5865559879191,259.55023662162785,55.39180374665487,236.85916594668828,76.41558526578329,0.9452169702967701,71.99968026274462,445.13301031753826,Medium,461.07993507405854,11.450619646898142,74.45568571045793,49.679693094651306,390.1707152717231,6.813527379403217,6.200149731207127,319.45324427450646,97.4620513121786,0
2025-01-02 05:00:00,70.90268572399897,514.4577370753386,79.25047608844446,235.29128614550558,42.44270546273985,0.8242605996011069,10.116561961310321,237.00539252518013,High,237.05568282329088,40.084523565347894,13.335200675361348,50.47018772430627,284.1358642053985,7.783209253718912,46.092683689295484,104.775319981673,85.77886835929708,0
2025-01-02 06:00:00,323.39518335564725,118.50381735774631,51.88585796558441,217.95968555837746,70.41437427062192,0.8605550256543935,62.31378537478254,700.0379698568111,High,256.77309868898453,20.676052406976165,13.299858707463919,50.05165524879045,732.9222596305692,15.117467186749307,8.646575731972266,300.4843005498766,85.80641207867133,0
2025-01-02 07:00:00,126.73585565928119,398.13493924102653,73.9198152742966,226.7333545640912,34.35795477835891,0.9064941815767795,35.60672991191448,355.8594601859134,Medium,207.4326062408847,19.96854261681792,2.236653449442927,49.96811239045493,108.70897962815118,1.4596747922753894,28.644330058995322,379.00875544323,84.12456274860311,0
2025-01-02 08:00:00,79.27321684337578,215.00441864385152,67.83594920130017,240.03759193453274,17.31066713260054,0.9128833175559495,78.8913962965867,627.2004438379429,Low,332.3777693907948,50.636973765220894,4.980787758342187,50.48446737309261,752.0593684503682,17.303383162865174,29.217570849105645,129.1330915959955,89.50794743727766,0
2025-01-02 09:00:00,476.99849176399994,160.2834428886394,98.32031977789222,214.05491590212637,99.33236159389871,0.9201166393974272,23.36904488253636,628.0911170601321,Low,402.9836524781917,67.18920156363725,26.367545859548912,50.05695612986074,45.704824638587496,8.604053929359399,18.480272059763443,475.48432656681086,90.28483935844744,0
2025-01-02 10:00:00,484.53441488355173,138.47660081460458,76.51163636178799,221.11411104358848,24.058135713753934,0.8332510660699401,63.920182938995985,501.15683881258224,High,341.66603437204003,91.16182055034282,6.5005489410806305,50.16111792734552,202.01783732239244,11.625859510112967,17.625923050272757,283.5022127957817,84.1656271725016,0
2025-01-02 11:00:00,413.7788066524075,448.1443879390699,60.97038232520913,221.05276433863415,98.95788945671329,0.8759474809643297,23.568253457588494,852.5067539905384,Medium,386.6932032778074,50.216201076365344,36.88790916592756,49.83277054604918,791.9649919646029,15.149523185196703,33.42942092791398,475.36651024962475,92.17140675727302,0
2025-01-02 12:00:00,187.07619612801682,269.9374818840331,46.845747093276,227.28075710378025,97.95519393098026,0.9234388454233934,71.36602831121537,338.4703553998987,Medium,457.6881485791672,96.58387750583302,83.27750312273491,49.88211486450952,742.7766411078949,5.321038448786897,19.414888897426952,142.959369476453,94.45999919187499,0
2025-01-02 13:00:00,93.95245130287273,462.3833857643807,49.07480972409607,249.21474963768742,81.44362935172357,0.993963772926757,87.36780345607488,503.76933245596075,Low,438.5959392521429,94.16348520733688,32.63202573215926,50.09440938380907,476.32611391886337,17.806284166413022,12.755769666900035,479.9610377678139,87.47680171930904,1
2025-01-02 14:00:00,357.9048619304706,132.67817039947118,53.519015797074104,212.70010186735288,69.34806658737978,0.9455262275399378,12.680179912676003,583.9229157318744,Low,353.3263037391631,86.50625299843604,72.78341625793716,49.569785784000466,49.98271507755181,19.584499445132217,19.956585120001545,143.6788397701387,91.70903393714877,0
2025-01-02 15:00:00,248.06862218282058,257.64516891530513,55.05799968041788,230.7480397752238,62.002634522597624,0.9845207514187916,86.65956885955035,697.2622486905697,Low,146.58708330699287,49.99772649624185,9.39099648310301,49.75588288604477,609.8937416692993,9.885487228122491,40.3831038832773,284.5983193805344,90.04603810328892,0
2025-01-02 16:00:00,104.91720568015047,369.7456461876686,91.03696347046827,217.17458728048842,87.94913908400513,0.9524424116628354,59.35752544142979,805.5746654550305,High,336.966282968868,14.090394368798353,65.93751874194929,49.69681174946031,406.7241039740984,18.738747300653465,48.32392275655928,475.19682669074626,83.91096796712205,0
2025-01-02 17:00:00,272.8296095500716,495.36158241948175,73.6733672969515,248.82706181638977,36.04955694575391,0.9183433937784801,12.711049086702397,455.3265545904305,Medium,277.7373930832299,21.79044698153849,31.674718325743502,49.515893393140004,316.52815019796975,0.022572450539655176,31.79751152269224,193.0832801555486,94.60021977549155,0
2025-01-02 18:00:00,65.47483450184828,259.37625146603494,71.40345468246198,214.53214018909856,52.091309123638936,0.8384046738272689,42.7541855359712,681.4422496869364,High,372.748653954689,64.76700027119756,74.9752878697038,50.036901270520424,640.4106368265342,17.884756592710566,39.10506127420532,113.91399234349362,96.02906055648094,0
2025-01-02 19:00:00,459.1941809354519,412.94568821850453,46.88613231215305,226.14404009446366,65.74509724298517,0.9333371303785026,16.08602934850979,235.54985776166723,Medium,424.8192417768117,42.17549802841961,13.625201405638187,50.06105283952388,436.61456220172636,6.220906395026111,26.64124306563051,417.24427001128834,92.97586231174336,0
2025-01-02 20:00:00,166.4509917200076,542.9888741180936,91.6083816009661,239.51539939338426,47.007142828254196,0.9246759131919814,70.03478888665695,939.3832904882307,High,384.22467373388787,14.680163175399642,89.78833777644819,49.88393922303726,92.42110045317864,6.229908494552038,31.241157104671892,338.35345506760393,86.47792055542102,0
2025-01-02 21:00:00,348.1350279592919,407.9315940911523,83.36885819250902,238.18217712109782,48.473780868124116,0.9204938340914532,75.88681344179497,444.7529257789032,Medium,430.9525264825784,47.89939336393104,24.25772028979366,49.76872746946479,915.9504705123444,4.561777295398787,49.40433283682799,305.56847716057626,98.53584988818602,0
2025-01-02 22:00:00,190.26998424023492,216.4797373768169,44.0601017140001,226.9091454757573,39.72562007518759,0.8979571735976482,10.579652027279895,756.5692797787946,Low,78.73986800346074,1.7430545502045924,35.31377932811765,50.152059875994624,778.4930994533789,6.340278023018038,21.920943235095574,113.73735374128735,89.10716775990248,0
2025-01-02 23:00:00,284.0306095300149,112.20039077826901,82.47010583378612,223.86096671810873,60.780863501608245,0.9057313207978551,50.613985269464436,118.30697369395989,Low,64.22901720685879,73.38953708995932,95.01807108180417,49.634659161384455,56.37819129055244,4.2696916739727016,3.312734847709997,361.29250752273805,85.31756970770195,0
2025-01-03 00:00:00,296.01962570447586,535.049436950465,72.61229304055877,225.90449514211483,86.55170752136044,0.8668885054236208,81.46250560259172,284.66842861432633,Low,166.32525546481727,7.358129448969086,57.84823597308589,50.018615031635335,525.0638701906955,18.117382126199434,47.85034589096773,168.64934075382592,88.16469241643912,0
2025-01-03 01:00:00,133.18450498648718,110.63470542519357,44.9035207448067,220.57105052634557,28.137554020568157,0.9038625385284607,93.61630415509966,538.3742898912202,High,455.2997378488828,62.9113619912119,36.5771518963022,50.26807398581062,83.3775628986283,17.980474544267327,39.65308604517738,472.47867208187813,93.84150183816419,0
2025-01-03 02:00:00,486.31308249405134,537.3508363420997,67.49803849171938,218.213317548272,94.09897348780973,0.8395111811356957,51.351786674177,890.4272209591119,Low,420.6466629427882,79.30103076255995,94.96021470336316,49.66429798395247,837.2898590584849,2.0442262984124504,19.915518393178566,374.29078043027283,96.91863571318498,0
2025-01-03 03:00:00,398.80977051250153,364.468567013606,69.08177722780282,229.3215879023556,72.01788883734068,0.9610348794720753,95.02792236114071,574.5296349556095,Medium,357.2272840078902,13.264387445396553,32.9077416890032,50.25325953859582,613.0139610519718,2.8571685773298494,49.119752681138436,382.8135552135346,87.13150998565746,0
2025-01-03 04:00:00,472.7745237038851,569.5338492564481,49.94647240979654,220.7413502427043,84.09458914120272,0.8371553909397416,53.56889704560298,936.8834340644911,High,365.3414003478722,51.863869066601254,9.487071267517976,50.2607945091534,172.44913357306845,17.24037278021333,17.27678751743131,193.0321090445122,84.6524889201875,0
2025-01-03 05:00:00,452.67230769244196,499.3916178868327,96.74188882001694,221.49846659589,60.05716233670105,0.8169932579778934,39.419049459990795,535.4172069245167,Medium,377.00171116619566,77.90675143594696,99.68488878594198,49.55992664823045,20.74134280620077,7.978755417454919,18.606009800401434,452.30153522268733,92.5298626367041,0
2025-01-03 06:00:00,319.0549904649883,598.9670552666687,90.99852228883972,236.27024253898227,80.15650312816571,0.8872492052714315,84.82031285528954,541.4041870623549,High,474.1712152181361,26.06334547570014,26.784492055891384,49.51878432608718,31.58101214642062,3.3854335467855656,30.48656765949604,315.0930283132804,98.42430200212571,0
2025-01-03 07:00:00,464.84340576040256,275.3559077258551,80.1413402397465,248.74149326799568,11.458035760552049,0.9316614879012124,49.2982710458089,207.77210965047868,Medium,424.4860185384009,16.29165930016191,85.12578486996074,50.47393540598819,507.36547206482976,10.213388048731344,13.717369307767836,442.8336711256922,83.66586727118843,0
2025-01-03 08:00:00,89.82162592336377,483.59414446556343,67.73773366003644,234.145488022375,83.65423823015817,0.8875433649867083,47.190251056452304,822.3906197369978,Medium,330.5256741621714,33.68191109674569,16.554079482308726,49.69338265949882,734.3734786767739,8.3333609984019,34.928574256536635,208.3789899329104,96.06038764598733,0
2025-01-03 09:00:00,138.19228808861533,300.9654568046211,64.70593249507051,213.07917868259864,13.612497317682987,0.8553508263902617,49.03124894098283,322.26887122035623,High,349.57194586571325,55.46991765833158,73.1353971777378,50.3221392091001,120.84045133395915,4.383231074759304,7.642515197525296,402.1846852392984,89.53214362974968,0
2025-01-03 10:00:00,70.35228000974213,339.9378101519544,79.05840802905725,213.0233445541627,90.09220387265762,0.9116342367780882,84.67850018697453,909.6512404350835,High,146.1831179275049,57.527959485475,52.4449394472252,50.0618506530453,221.28406591495752,14.415044365552687,5.401265967907676,329.826761464019,95.99025007924183,0
2025-01-03 11:00:00,196.39864884346895,413.75273160918505,72.72591216441432,248.05692883382264,99.2766472514779,0.86940046708244,83.19415416880521,919.7417982973565,Low,345.7934713203226,13.087633345768701,98.09065582901296,49.764472157537,327.2599451695323,12.625786246654618,26.74390037820778,119.36772232423266,90.11082299546581,0
2025-01-03 12:00:00,224.9047803602669,536.8385570931694,43.73638635291314,221.89163161229334,36.46607159591,0.9865735380253267,40.35199924402112,948.9791006867347,Low,241.10555558830634,45.75688476739717,55.28303560923995,49.62997043661881,218.07678206115298,1.9932322711088113,27.774684119720057,262.13692950931477,87.54655548604438,0
2025-01-03 13:00:00,172.10706429825316,592.0417345996475,70.75015892621991,213.682679443299,28.92867006572143,0.9845290279207144,33.3299859870525,568.207440192781,Medium,118.83284177258469,26.828219553948784,2.5015151890854126,49.996677273577724,391.3365626871587,18.50773428650685,5.332753481484531,173.56418604938597,93.93482000419301,0
2025-01-03 14:00:00,422.9318791183682,484.1367069322591,88.38421703397037,233.96178348601526,78.88270274722366,0.9004743639944192,49.19280240391293,709.3844063052799,Medium,412.8812686609584,84.20242180649508,60.38779896240879,49.90735481162945,559.6150057650761,11.169399314601382,48.20881305655755,243.66943515150243,98.01254589189794,0
2025-01-03 15:00:00,210.53899701211517,308.8833910836669,67.55439265581748,234.94595113161066,32.77237068282279,0.8655767988036518,57.277250973710906,800.6642920554972,Medium,279.6111949114155,31.357513206403077,14.531645633662604,50.19888608511707,684.9367482413093,5.004089741270836,28.664332880354188,253.34065370608897,86.40503460740362,0
2025-01-03 16:00:00,176.42052935932134,310.6785011385351,43.117394653256106,235.94019280474754,87.90061448549831,0.9474264827913278,23.833721062799697,217.91315678541903,High,489.8412687602397,83.87045245338595,79.85409152820871,50.40416854954773,963.7751822072285,4.12583630144727,7.5517496248463045,289.9713412113539,89.21496269988744,0
2025-01-03 17:00:00,294.21323742121183,468.79115079444574,87.17669196304199,220.69608111430165,19.255833294172902,0.8073425886966134,79.39550847155907,640.8614754977475,High,176.75570951353623,42.856461260179216,85.6568196489899,50.30524808696344,930.8436696831945,2.718959627444031,15.57212621661495,340.1161770913852,84.58801253393045,0
2025-01-03 18:00:00,113.41590123864319,219.3885728841512,52.08182692815846,210.604427368579,21.335967674142243,0.8949538012087302,48.648276573242285,130.8681111729805,Low,266.3015505372845,72.65857658264532,48.20935187947143,49.774452050204815,570.1269748289145,8.492748127807015,40.011710696658135,328.3910609992797,83.66818927234702,0
2025-01-03 19:00:00,410.98864133931784,155.23705656569734,55.51725009328233,248.60061477817888,98.1236399590554,0.8672646788540668,33.40455484199596,547.8094750498533,Medium,251.59795460099068,51.00602285441437,78.32214570522986,50.3789332184523,734.1500564563547,2.7108202618167354,26.161576393276594,115.59656188199803,95.5578028478435,0
2025-01-03 20:00:00,83.54778965589688,277.3110788203883,49.882381205937754,220.0357218276441,70.64550084430041,0.984107177020511,10.68209929639906,239.35841345820467,Low,104.35078509466042,62.19626241309765,14.511073548160514,50.3333913141046,950.8722046254279,8.316328251904523,9.407417427327779,400.2756873954887,84.01328233376884,0
2025-01-03 21:00:00,494.0991214702328,243.61949582704088,59.81290389228985,237.0410515221019,86.21985019860576,0.8024006054545365,23.884516040360694,264.63063336587624,High,241.75187547385076,39.535651086138316,49.20781865356461,50.42913623372177,83.47194454140482,2.9754085646823536,5.142448603090238,479.6735537891073,95.86636342668899,0
2025-01-03 22:00:00,397.51014618349586,248.15406022799505,85.4050903413181,238.26519479514837,39.18964396163662,0.9105629751436698,94.92811717559837,428.54281002334136,High,179.3990553894162,76.82067678074908,39.394426469058466,49.95866082103799,5.634759861429139,13.136150430477787,21.53872061187424,239.47251559398666,88.58434103680528,0
2025-01-03 23:00:00,139.4220566903776,216.80387552495498,71.16315157023624,234.40029668317942,70.8835374568544,0.9481327162133252,30.50996868195266,489.1934500448527,High,122.14421211512048,42.51893835736583,61.13173870530814,50.2685751724094,29.799763729583262,15.704840433727165,16.87073543432171,171.89876053530344,99.90097446815432,0
2025-01-04 00:00:00,52.48495270562108,121.04659481818095,52.29287644904275,222.51629576854592,63.48176445777375,0.8970035975048083,16.885928936703532,660.8551820789685,Low,176.97001281626268,45.74616465858219,4.447718880315998,50.09165806552367,563.3493623729638,10.990454950455174,32.795867624098676,316.0006252461541,83.94682836382579,0
2025-01-04 01:00:00,416.95764280467534,108.93696736670691,92.66980468912246,220.84385015056262,64.28351081106523,0.8170806060325444,46.06727916549932,166.9855765946641,High,154.9632610698764,51.76786682309572,75.21228382486274,49.81050275254948,762.8334253025341,13.601137497097946,46.26234934755827,381.96517129765766,81.85955985025652,0
2025-01-04 02:00:00,368.0858047314277,593.8611948680158,92.77491129709175,233.90673130810814,71.42792135839494,0.9944922780055805,30.70877433602487,553.3225851137001,Medium,380.3330889526451,83.18241183859834,7.912928947468368,50.49443100254276,367.0749507450346,18.76757474168122,12.38651428870794,371.56195781106527,81.50866139206991,0
2025-01-04 03:00:00,378.0532256184443,313.88656686793115,92.23470550276042,244.64382534446764,61.78232558161887,0.9036020862752197,3.5159250271194153,264.362617227791,Low,63.84883021662205,65.93789286014649,65.64715175301649,49.53830746683966,545.2391747276187,12.767430591412158,42.76169666414226,344.8438310003433,96.70836009448402,0
2025-01-04 04:00:00,397.0716560086756,292.16332357984084,54.32777268289236,247.8693491569358,48.615613237239934,0.9228372488638023,32.314521727941724,616.5776575285677,High,327.8582365609496,34.916038656574976,1.8457225539944222,49.662272572559075,516.3663185485369,7.283163963677652,46.023098922260026,158.49290085128342,88.75552622116686,0
2025-01-04 05:00:00,83.32009328034067,439.82364134653494,67.07436065085929,214.2362321761503,34.83304249424921,0.8473219565415016,54.41086239394686,673.6641510350652,Low,392.2976039106229,67.03196339815428,83.18880637567295,50.3925423625319,94.77089159201957,8.98960317349831,45.10012997349507,434.72995776119933,80.06248699294743,0
2025-01-04 06:00:00,211.30957784492267,209.12694393253207,99.0993793684525,216.1931445039088,79.17231978218818,0.8966996170213608,55.17123720199669,601.0383308975685,Low,266.32555541103795,64.24265730085773,17.46996302237813,49.56056284341263,321.58826422404894,17.21050452144074,47.60386649727177,270.2486249675261,97.49542725006671,0
2025-01-04 07:00:00,102.14107678630837,574.9805919751127,86.32074857859942,247.78945035132318,30.36451870028676,0.8858298983916644,35.65589211768887,764.4659594304769,High,469.2042410035633,93.10192758797044,51.549747597699046,50.38682066734352,19.43515518230199,2.614406379001928,42.10543110646376,188.587433212748,97.53842013820609,0
2025-01-04 08:00:00,438.3965416440171,493.17250720777605,41.63004527353359,239.4614091333917,72.31188755389728,0.8149791684003967,44.73027562526006,402.0483198168112,High,368.54631285644086,84.141643602535,26.149290372761936,50.215221476058204,110.70568880651088,6.514740449008654,29.67430026983351,134.50645642523858,96.12833348037582,0
2025-01-04 09:00:00,330.48415707240105,144.70550115612974,43.91227547562952,245.31975299319092,30.999954038439398,0.8212320707094934,96.55179182347663,788.5959324698177,Low,386.56564309013777,64.74469237512481,72.26472020610684,49.53668400539454,811.8582229097779,11.545601379409682,20.492304935512095,266.6876459892196,84.96636966049685,0
2025-01-04 10:00:00,198.90411118369212,308.7903878924642,67.83588260873996,218.10530536541373,66.27971529590084,0.9674945039237549,37.73484772303116,489.4903735373743,Low,138.6200693483916,34.15071106840436,32.13511001897212,49.92932004285418,829.4134972483189,13.527791388168689,24.584389301688564,347.18921873892293,87.45505440134346,0
2025-01-04 11:00:00,78.60125762871064,539.5591537810824,94.55321235169362,233.50343484437607,77.2370440416126,0.8479639904413181,25.822681325998296,535.7660484903372,High,399.78300912758306,77.95764488612696,72.46091935883172,50.254471475002234,801.9463200450697,15.269981508634105,43.630608743879264,366.1510836606031,94.89852450390967,0
2025-01-04 12:00:00,189.94204477204798,572.3660111457052,72.32210787716285,238.04558377669895,29.684250001588527,0.8389916542997261,24.34670440667601,683.2919145349642,Medium,424.4426312374017,57.5208293062801,28.48712068354765,50.0831002846308,726.8186409522366,6.364135919921743,15.069918870859123,485.0947645589027,89.7870625081517,0
2025-01-04 13:00:00,196.33249491203617,333.70075562493486,69.86875048205741,237.2044754178789,15.394897077517745,0.9009822902500279,45.776461270413414,116.52254559930157,Low,212.5698747826953,98.52699881009016,75.24730909357599,50.43587129196446,793.3128463999018,2.917182680183006,7.963084717054719,161.25923346550297,83.07653153447104,0
2025-01-04 14:00:00,378.32278025212884,406.70569460535387,46.32842199739783,226.32606763466794,21.78763686947567,0.9537494262725026,75.9520148716944,688.5947992782235,Low,146.01338061483705,24.750612856980403,3.0605496336904237,50.367644032912,670.9823412695184,19.096784193531196,7.040960906689758,494.3094660790208,84.85596529055344,0
